model,dataset,ablation,seed,missing_rate,lambda_ent,norm_variant,width,loss,aug_block,bl_d_model,bl_d_ff,params,train_time_s,infer_time_s,best_val,epochs_run,seq_len,pred_len,d_model,n_layers,lr,MAE,RMSE,MSE,SMAPE,R2,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAPE_RH,MAE_P,RMSE_P,MAPE_P,MAE_WS,RMSE_WS,MAE_h1,RMSE_h1,MAE_h6,RMSE_h6,MAE_h12,RMSE_h12,MAE_h24,RMSE_h24,CLS_ACC,CLS_P,CLS_R,CLS_F1,CLS_AUC,CLS_AP,CLS_POSRATE
Crossformer,jena,full,1,0.0,0.0,off,default,mse,0.0,,,1695908,848.1,6.15,0.3294803187300812,13,96,24,256,2,0.0005,3.052561521530152,5.166215896606445,26.68978500366211,21.924406051635746,0.6891105771064758,2.1617300510406494,2.7678825855255127,7.021772384643555,9.381250381469728,10.385653495788574,2.173115491867065,3.109203338623047,0.2194127291440963,0.8536272048950195,1.1928671598434448,1.3425577878952026,2.0558650493621826,2.5737929344177246,4.458262920379639,3.226142883300781,5.458602428436279,3.910694360733032,6.1383209228515625,0.7219525932317131,0.2059832789943436,0.9990868717054746,0.3415488960780975,0.9778472992113824,0.7706773834946179,0.0721796807592752
Crossformer,jena,full,3,0.0,0.0,off,default,mse,0.0,,,1695908,1127.0,6.11,0.3344321110680749,17,96,24,256,2,0.0005,3.0094003677368164,5.098517417907715,25.99488067626953,21.974321365356445,0.6906335353851318,2.026309967041016,2.5937817096710205,7.023952007293701,9.283317565917969,10.549077033996582,2.097898006439209,3.1007094383239746,0.2118489295244217,0.8894399404525757,1.2072374820709229,1.2064034938812256,1.9527336359024048,2.521918296813965,4.398680686950684,3.182077646255493,5.307435989379883,3.911059856414795,6.129848003387451,0.712356797047263,0.2005928195563844,0.9999584941684306,0.3341539699161563,0.979795918724086,0.7790012500876272,0.0721796807592752
Crossformer,beijing_aotizhongxin,full,0,0.0,0.0,off,default,mse,0.0,,,1694628,463.9,3.5,0.3855185759148486,14,96,24,256,2,0.0005,4.122514724731445,8.075554847717285,65.21458435058594,26.35837745666504,0.6580150723457336,2.242330312728882,2.910772562026977,11.42701244354248,15.557473182678224,27.99535751342773,2.141521692276001,3.072492837905884,0.2108878642320633,0.6791951060295105,0.9542284607887268,1.9060606956481927,3.403355598449707,3.5221729278564453,6.910220623016357,4.353781223297119,8.40291690826416,5.1665754318237305,9.649210929870604,0.718183466279913,0.3813920171912929,1.0,0.5521850603520295,0.9780366152588162,0.8968013367165565,0.1737490935460478
Crossformer,beijing_aotizhongxin,full,2,0.0,0.0,off,default,mse,0.0,,,1694628,453.6,3.35,0.3888032939675497,14,96,24,256,2,0.0005,4.126246929168701,7.983124256134033,63.73027038574219,26.453968048095703,0.6587950587272644,2.230609178543091,2.8839964866638184,11.34997844696045,15.346680641174316,26.299291610717773,2.2510921955108643,3.188852310180664,0.2215529382228851,0.6733096241950989,0.9561476707458496,1.8687183856964111,3.397047758102417,3.4121861457824707,6.578623294830322,4.423088073730469,8.42091178894043,5.257596492767334,9.67490577697754,0.7158750302151318,0.3794691760482519,1.0,0.5501669520957511,0.9766462342823092,0.8890798766393943,0.1737490935460478
Crossformer,beijing_aotizhongxin,full,4,0.0,0.0,off,default,mse,0.0,,,1694628,413.0,3.26,0.3736762553145479,13,96,24,256,2,0.0005,4.2106242179870605,8.004375457763672,64.07003021240234,26.8004150390625,0.6606135368347168,2.6155898571014404,3.315566062927246,11.291460037231444,15.31981086730957,26.670867919921875,2.2530832290649414,3.114227294921875,0.2220746576786041,0.6823656558990479,0.9445436596870422,2.176826477050781,3.774552345275879,3.492780923843384,6.705594062805176,4.387565612792969,8.279589653015137,5.251801013946533,9.5884428024292,0.7341068407058254,0.3952056300857708,1.0,0.5665195460277428,0.9778470462099634,0.8965185106909958,0.1737490935460478
XAI-MeteoFormer,jena,no_revin,1,0.0,0.01,off,default,mse,0.0,,,1892475,518.8,6.42,0.3321995497286,16,96,24,256,2,0.0005,3.012761116027832,5.174787521362305,26.778425216674805,21.541303634643555,0.6870062947273254,1.8961025476455688,2.51343846321106,7.038408756256104,9.43020725250244,10.226369857788086,2.246251106262207,3.2269175052642822,0.2267643511295318,0.8702828884124756,1.2060348987579346,1.3811841011047363,2.313033103942871,2.516968011856079,4.572470664978027,3.140451192855835,5.33744478225708,3.8362765312194815,6.118624687194824,0.9379583692838654,0.542406015037594,0.8982692068235587,0.676386479771225,0.9789654454657234,0.794273071247833,0.0721796807592752
XAI-MeteoFormer,jena,no_revin,3,0.0,0.01,off,default,mse,0.0,,,1892475,520.4,6.49,0.3364381671673878,16,96,24,256,2,0.0005,2.9979443550109863,5.151621341705322,26.539203643798828,22.519439697265625,0.6862677335739136,1.991157293319702,2.6408135890960693,7.015286445617676,9.385311126708984,10.175206184387209,2.103170394897461,3.102842330932617,0.2125574797391891,0.8821658492088318,1.2129473686218262,1.1788357496261597,2.052085399627685,2.454209327697754,4.45700740814209,3.133786916732788,5.311657428741455,3.898030281066896,6.152130126953125,0.9142579810181192,0.4550759154510271,0.9516872120532937,0.6157254491259164,0.9800008534575386,0.8044392345197205,0.0721796807592752
TFT,beijing_aotizhongxin,full,0,0.0,0.0,off,default,mse,0.0,,,3540960,508.9,6.21,0.4216683571902495,11,96,24,256,2,0.0005,4.570369243621826,8.652830123901367,74.87146759033203,28.14175796508789,0.612940788269043,2.346705913543701,3.041414976119995,12.577181816101074,16.596466064453125,30.121171951293945,2.6320629119873047,3.713865756988525,0.2590914964675903,0.7255294322967529,1.0000770092010498,2.707789897918701,5.038840770721436,3.9062225818634033,7.362504482269287,4.712816715240479,8.82520866394043,5.623011589050293,10.285447120666504,0.7136330674401741,0.3776201733648542,1.0,0.5482210273424093,0.9706834149415238,0.8662245546451093,0.1737490935460478
TFT,beijing_aotizhongxin,full,1,0.0,0.0,off,default,mse,0.0,,,3540960,459.1,6.45,0.4412806109671822,10,96,24,256,2,0.0005,4.841368198394775,8.920111656188965,79.56839752197266,29.291296005249023,0.5911405086517334,2.441569805145264,3.1693384647369385,13.116515159606934,17.02242660522461,29.53967666625977,3.0455870628356934,4.175717353820801,0.3000226020812988,0.7617990374565125,1.014512300491333,3.358497142791748,5.971306324005127,4.261420726776123,7.85113525390625,4.990370273590088,9.172054290771484,5.743159294128418,10.254812240600586,0.7101099830795262,0.3747507266399906,1.0,0.5451908035079402,0.9662826775608124,0.831600359965675,0.1737490935460478
TFT,beijing_aotizhongxin,full,3,0.0,0.0,off,default,mse,0.0,,,3540960,544.2,6.38,0.4347243343601193,12,96,24,256,2,0.0005,4.620908260345459,8.822518348693848,77.83683013916016,28.456506729125977,0.5938867330551147,2.320359230041504,3.007565259933472,12.869468688964844,16.988059997558594,31.48264503479004,2.5478787422180176,3.5545454025268555,0.2510131597518921,0.7459266185760498,1.0357656478881836,2.9428982734680176,5.494205951690674,3.9737603664398193,7.710507392883301,4.749049186706543,9.077522277832031,5.583181858062744,10.197539329528809,0.7086354846507131,0.3735626957007548,1.0,0.5439325003074187,0.9667365716469292,0.833728164410777,0.1737490935460478
Informer,jena,full,0,0.0,0.0,off,default,mse,0.0,,,2867475,384.2,5.89,0.3574065550022507,11,96,24,256,2,0.0005,3.3572535514831543,5.546665191650391,30.76549530029297,23.55950927734375,0.6516210436820984,2.3820600509643555,3.101802349090576,7.55121374130249,9.953423500061035,11.109681129455566,2.603935480117798,3.5887839794158936,0.2628178298473358,0.8918036222457886,1.2209680080413818,1.8274893760681152,2.938756227493286,2.936859607696533,4.991240978240967,3.471963167190552,5.651834011077881,4.260618686676025,6.765906810760498,0.6644227542900968,0.1769974577142941,0.9998339766737226,0.3007534755385758,0.9739036901688456,0.7150049607949205,0.0721796807592752
Informer,jena,full,2,0.0,0.0,off,default,mse,0.0,,,2867475,391.4,6.04,0.3675807263882122,11,96,24,256,2,0.0005,3.455388069152832,5.727433204650879,32.80349349975586,23.27370262145996,0.6412855386734009,2.244300603866577,2.942725419998169,7.968542575836182,10.354506492614746,11.936290740966797,2.733541488647461,3.717927694320679,0.276280790567398,0.8751690983772278,1.2310826778411863,2.121835947036743,3.6225814819335938,3.147510051727295,5.449878692626953,3.629838228225708,5.986785411834717,4.2092719078063965,6.63688325881958,0.6892495925606366,0.1884931035292092,1.0,0.3171967981462952,0.9742254398038084,0.7391394682942888,0.0721796807592752
Informer,jena,full,4,0.0,0.0,off,default,mse,0.0,,,2867475,361.6,5.94,0.3635858988383157,10,96,24,256,2,0.0005,3.2957799434661865,5.471094131469727,29.932870864868164,22.97085762023925,0.6563985347747803,2.14355206489563,2.773988962173462,7.445264339447021,9.853550910949709,10.966367721557615,2.681281089782715,3.665001630783081,0.2706764042377472,0.9130223393440248,1.2295430898666382,1.7797939777374268,2.82936692237854,2.9194376468658447,4.978217601776123,3.427975416183472,5.659033298492432,4.103787899017334,6.477879524230957,0.686942766752948,0.1873643935328838,1.0,0.3155971234330176,0.9747894032169164,0.7346410406910121,0.0721796807592752
TimesNet,beijing_aotizhongxin,full,1,0.0,0.0,off,default,mse,0.0,,,1186378,422.3,4.49,0.4083784472671342,10,96,24,256,2,0.0005,4.38356351852417,8.262749671936035,68.27302551269531,27.24789047241211,0.637091338634491,2.208800792694092,2.8907172679901123,11.893532752990724,15.793160438537598,27.267370223999023,2.7294297218322754,3.79050874710083,0.2689521610736847,0.7024959921836853,0.9715949892997742,2.8287248611450195,5.219242095947266,3.740355253219605,7.073056221008301,4.476957321166992,8.405484199523926,5.414965152740479,9.808812141418455,0.7036137297558618,0.3695724825830998,1.0,0.5396902862505866,0.9693093686576166,0.8428930879631424,0.1737490935460478
TimesNet,beijing_aotizhongxin,full,3,0.0,0.0,off,default,mse,0.0,,,1186378,418.1,3.97,0.3987534717099308,11,96,24,256,2,0.0005,4.331455707550049,8.23525333404541,67.81940460205078,27.11781311035156,0.6336705684661865,2.164747476577759,2.833893060684204,11.89692211151123,15.79359245300293,27.52133560180664,2.556918144226074,3.582247495651245,0.2518541216850281,0.7072367072105408,0.988271415233612,2.6691911220550537,4.891779899597168,3.665479898452759,7.074402809143066,4.451354503631592,8.414024353027344,5.342752933502197,9.718450546264648,0.702580372250423,0.3687619438494786,1.0,0.5388255357427311,0.9722218271777996,0.8618099214702326,0.1737490935460478
Autoformer,beijing_aotizhongxin,full,0,0.0,0.0,on,default,mse,0.0,,,2674742,353.3,6.6,0.5082438348016803,9,96,24,256,2,0.0005,5.131360530853272,9.146489143371582,83.65826416015625,28.950654983520508,0.5731832385063171,2.4781386852264404,3.212963104248047,13.456879615783691,17.239543914794922,31.66246032714844,3.877694845199585,5.108587265014648,0.3823857307434082,0.7127285003662109,1.005130648612976,4.123232841491699,7.131376266479492,4.680816173553467,8.275715827941895,5.232442378997803,9.253711700439451,5.874011516571045,10.509516716003418,0.7026710176456369,0.368832901454704,1.0,0.5389012801529436,0.9625897252212836,0.8286251750986566,0.1737490935460478
Autoformer,beijing_aotizhongxin,full,2,0.0,0.0,on,default,mse,0.0,,,2674742,353.0,6.48,0.5167648269428347,9,96,24,256,2,0.0005,5.214695930480957,9.36526584625244,87.70819854736328,29.31484031677246,0.5638864040374756,2.501508951187134,3.2563655376434326,13.740720748901367,17.69248390197754,32.33144760131836,3.901459455490112,5.1173415184021,0.3847088515758514,0.7150938510894775,1.0088316202163696,4.188136577606201,7.17185115814209,4.681777000427246,8.406637191772461,5.25562047958374,9.46045970916748,6.08814001083374,10.848464965820312,0.7039340101522843,0.3698244260081034,1.0,0.5399588720809037,0.9625633240184044,0.8237433495779029,0.1737490935460478
Autoformer,beijing_aotizhongxin,full,4,0.0,0.0,on,default,mse,0.0,,,2674742,354.0,6.73,0.5208382602634773,9,96,24,256,2,0.0005,5.225768089294434,9.348140716552734,87.38774108886719,29.3948917388916,0.5586420297622681,2.528360366821289,3.26892614364624,13.712868690490724,17.639894485473633,32.63850402832031,3.934313535690308,5.163257598876953,0.3878794908523559,0.7275311946868896,1.0198372602462769,4.266645431518555,7.413407325744629,4.703176975250244,8.375134468078613,5.269073009490967,9.386958122253418,6.0221686363220215,10.763781547546388,0.7061880589799372,0.3716072997983767,1.0,0.5418566959405978,0.9626185286147652,0.824150251638809,0.1737490935460478
PatchTST,beijing_aotizhongxin,full,1,0.0,0.0,off,default,mse,0.0,,,1657880,516.2,4.72,0.4099410199154644,20,96,24,256,2,0.0005,4.274693965911865,8.289835929870605,68.72138214111328,26.82518577575684,0.6343439221382141,1.9763230085372925,2.619318008422852,11.916544914245604,15.955398559570312,27.86710548400879,2.5141713619232178,3.5319180488586426,0.2476208806037902,0.6917374134063721,0.9876852631568908,1.6582059860229492,3.203619718551636,3.6252408027648926,7.015380382537842,4.6270928382873535,8.833137512207031,5.276957035064697,9.68205738067627,0.6965736040609137,0.3641199042589567,1.0,0.5338532237849881,0.9712983696308596,0.8568425655106183,0.1737490935460478
PatchTST,beijing_aotizhongxin,full,3,0.0,0.0,off,default,mse,0.0,,,1657880,644.4,4.68,0.4124343669850952,25,96,24,256,2,0.0005,4.3851094245910645,8.468875885009766,71.72185516357422,27.213048934936523,0.6254581212997437,1.9896823167800903,2.6178460121154785,12.388567924499512,16.338600158691406,28.549888610839844,2.4519381523132324,3.477025270462036,0.2414285242557525,0.7102439403533936,0.9973615407943726,1.7209235429763794,3.3414835929870605,3.727614641189575,7.20586347579956,4.716161727905273,8.946643829345703,5.386989593505859,9.857486724853516,0.6959753444525019,0.3636639599301813,1.0,0.5333630140798041,0.9709197430813412,0.8535108436408265,0.1737490935460478
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,0,0.0,0.01,off,default,mse,0.0,,,1892219,245.3,3.37,0.364237461825335,16,96,24,256,2,0.0005,4.112071990966797,8.036563873291016,64.58635711669922,26.788129806518555,0.6637312173843384,2.080744981765747,2.660874366760254,11.436320304870604,15.509540557861328,27.296119689941406,2.2400057315826416,3.134481906890869,0.2207345366477966,0.6912103891372681,0.9456796646118164,1.901910185813904,3.388879537582397,3.4859838485717773,6.846309185028076,4.442540645599365,8.561919212341309,5.118246555328369,9.449962615966797,0.8901015228426395,0.6161507343241579,0.9747148024485254,0.755024516407134,0.9757432803803476,0.8813963528525537,0.1737490935460478
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,2,0.0,0.01,off,default,mse,0.0,,,1892219,248.2,3.42,0.3624405660986865,16,96,24,256,2,0.0005,4.301217079162598,8.464019775390625,71.6396255493164,27.154541015625,0.6512764692306519,2.0512895584106445,2.618815898895264,12.22520351409912,16.40114974975586,29.903682708740234,2.2449421882629395,3.1316070556640625,0.221318170428276,0.6834357380867004,0.9463363885879515,1.8940485715866089,3.465120315551758,3.65798592567444,7.25499677658081,4.551809310913086,8.858016967773438,5.425573348999023,10.051714897155762,0.8861312545322697,0.6072704440643472,0.9755147468002224,0.7485554917999974,0.975474681333817,0.8810558577701979,0.1737490935460478
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,4,0.0,0.01,off,default,mse,0.0,,,1892219,216.2,3.5,0.3677600391554487,14,96,24,256,2,0.0005,4.17784309387207,8.03941822052002,64.63224792480469,27.011104583740234,0.661048412322998,2.018287181854248,2.620238304138184,11.568561553955078,15.48165225982666,27.25189018249512,2.4414262771606445,3.3292665481567383,0.2406661212444305,0.6831003427505493,0.9474718570709229,2.1029958724975586,3.829633712768554,3.548644542694092,6.853183746337891,4.473729610443115,8.531351089477539,5.07556676864624,9.35336208343506,0.873404641044235,0.5802959517586285,0.9806622148024484,0.729134611654879,0.9732515285263325,0.8648878743572297,0.1737490935460478
